jane_eyre_22_f000084|And this is Jane Eyre? Are you coming from Millcote, and on foot?|And this is Jane Eyre? Are you coming from Millcote, and on foot?
jane_eyre_22_f000085|Yes - just one of your tricks: not to send for a carriage, and come clattering over street and road like a common mortal,|Yes - just one of your tricks: not to send for a carriage, and come clattering over street and road like a common mortal,
jane_eyre_22_f000086|but to steal into the vicinage of your home along with twilight,|but to steal into the vicinage of your home along with twilight,
jane_eyre_22_f000087|just as if you were a dream or a shade.|just as if you were a dream or a shade.
jane_eyre_22_f000088|What the deuce have you done with yourself this last month?|What the deuce have you done with yourself this last month?
jane_eyre_22_f000089|I have been with my aunt, sir, who is dead.|I have been with my aunt, sir, who is dead.
jane_eyre_22_f000090|A true Janian reply! Good angels be my guard! She comes from the other world - from the abode of people who are dead;|A true Janian reply! Good angels be my guard! She comes from the other world - from the abode of people who are dead;
jane_eyre_22_f000091|and tells me so when she meets me alone here in the gloaming!|and tells me so when she meets me alone here in the gloaming!
jane_eyre_22_f000092|If I dared, I'd touch you, to see if you are substance or shadow, you elf! - but I'd as soon offer to take hold of a blue ignis fatuus light in a marsh.|If I dared, I'd touch you, to see if you are substance or shadow, you elf! - but I'd as soon offer to take hold of a blue ignis fatuus light in a marsh.
jane_eyre_22_f000093|Truant! truant! he added, when he had paused an instant. Absent from me a whole month, and forgetting me quite, I'll be sworn!|Truant! truant! he added, when he had paused an instant. Absent from me a whole month, and forgetting me quite, I'll be sworn!
jane_eyre_22_f000094|I knew there would be pleasure in meeting my master again, even though broken by the fear that he was so soon to cease to be my master,|I knew there would be pleasure in meeting my master again, even though broken by the fear that he was so soon to cease to be my master,
jane_eyre_22_f000095|and by the knowledge that I was nothing to him:|and by the knowledge that I was nothing to him:
jane_eyre_22_f000096|but there was ever in Mister|but there was ever in Mister
jane_eyre_22_f000097|Rochester so at least I thought such a wealth of the power of communicating happiness,|Rochester so at least I thought such a wealth of the power of communicating happiness,
jane_eyre_22_f000098|that to taste but of the crumbs he scattered to stray and stranger birds like me, was to feast genially.|that to taste but of the crumbs he scattered to stray and stranger birds like me, was to feast genially.
jane_eyre_22_f000099|His last words were balm: they seemed to imply that it imported something to him whether I forgot him or not.|His last words were balm: they seemed to imply that it imported something to him whether I forgot him or not.
jane_eyre_22_f000100|And he had spoken of Thornfield as my home - would that it were my home!|And he had spoken of Thornfield as my home - would that it were my home!
jane_eyre_22_f000101|He did not leave the stile, and I hardly liked to ask to go by. I inquired soon if he had not been to London.|He did not leave the stile, and I hardly liked to ask to go by. I inquired soon if he had not been to London.
jane_eyre_22_f000102|Yes; I suppose you found that out by second-sight.|Yes; I suppose you found that out by second-sight.
jane_eyre_22_f000103|Missis Fairfax told me in a letter.|Missis Fairfax told me in a letter.
jane_eyre_22_f000104|And did she inform you what I went to do?|And did she inform you what I went to do?
jane_eyre_22_f000105|Oh, yes, sir! Everybody knew your errand.|Oh, yes, sir! Everybody knew your errand.
jane_eyre_22_f000106|You must see the carriage, Jane, and tell me if you don't think it will suit Missis Rochester exactly;|You must see the carriage, Jane, and tell me if you don't think it will suit Missis Rochester exactly;
jane_eyre_22_f000107|and whether she won't look like Queen Boadicea, leaning back against those purple cushions.|and whether she won't look like Queen Boadicea, leaning back against those purple cushions.
jane_eyre_22_f000108|I wish, Jane, I were a trifle better adapted to match with her externally.|I wish, Jane, I were a trifle better adapted to match with her externally.
jane_eyre_22_f000109|Tell me now, fairy as you are - can't you give me a charm, or a philter, or something of that sort, to make me a handsome man?|Tell me now, fairy as you are - can't you give me a charm, or a philter, or something of that sort, to make me a handsome man?
jane_eyre_22_f000110|It would be past the power of magic, sir; and, in thought, I added, A loving eye is all the charm needed: to such you are handsome enough;|It would be past the power of magic, sir; and, in thought, I added, A loving eye is all the charm needed: to such you are handsome enough;
jane_eyre_22_f000111|or rather your sternness has a power beyond beauty.|or rather your sternness has a power beyond beauty.
jane_eyre_22_f000112|Mister Rochester had sometimes read my unspoken thoughts with an acumen to me incomprehensible: in the present instance he took no notice of my abrupt vocal response;|Mister Rochester had sometimes read my unspoken thoughts with an acumen to me incomprehensible: in the present instance he took no notice of my abrupt vocal response;
jane_eyre_22_f000113|but he smiled at me with a certain smile he had of his own, and which he used but on rare occasions.|but he smiled at me with a certain smile he had of his own, and which he used but on rare occasions.
jane_eyre_22_f000114|He seemed to think it too good for common purposes: it was the real sunshine of feeling - he shed it over me now.|He seemed to think it too good for common purposes: it was the real sunshine of feeling - he shed it over me now.
jane_eyre_22_f000115|Pass, Janet, said he, making room for me to cross the stile: go up home, and stay your weary little wandering feet at a friend's threshold.|Pass, Janet, said he, making room for me to cross the stile: go up home, and stay your weary little wandering feet at a friend's threshold.
jane_eyre_22_f000116|All I had now to do was to obey him in silence: no need for me to colloquise further.|All I had now to do was to obey him in silence: no need for me to colloquise further.
jane_eyre_22_f000117|I got over the stile without a word, and meant to leave him calmly.|I got over the stile without a word, and meant to leave him calmly.
jane_eyre_22_f000118|An impulse held me fast - a force turned me round. I said - or something in me said for me, and in spite of me - Thank you, Mister Rochester, for your great kindness.|An impulse held me fast - a force turned me round. I said - or something in me said for me, and in spite of me - Thank you, Mister Rochester, for your great kindness.
jane_eyre_22_f000119|I am strangely glad to get back again to you: and wherever you are is my home - my only home.|I am strangely glad to get back again to you: and wherever you are is my home - my only home.
jane_eyre_22_f000120|I walked on so fast that even he could hardly have overtaken me had he tried. Little Adele was half wild with delight when she saw me. Missis|I walked on so fast that even he could hardly have overtaken me had he tried. Little Adele was half wild with delight when she saw me. Missis
jane_eyre_22_f000121|Fairfax received me with her usual plain friendliness.|Fairfax received me with her usual plain friendliness.
jane_eyre_22_f000122|Leah smiled, and even Sophie bid me bon soir with glee.|Leah smiled, and even Sophie bid me bon soir with glee.
jane_eyre_22_f000123|This was very pleasant; there is no happiness like that of being loved by your fellow-creatures, and feeling that your presence is an addition to their comfort.|This was very pleasant; there is no happiness like that of being loved by your fellow-creatures, and feeling that your presence is an addition to their comfort.
jane_eyre_22_f000124|I that evening shut my eyes resolutely against the future: I stopped my ears against the voice that kept warning me of near separation and coming grief.|I that evening shut my eyes resolutely against the future: I stopped my ears against the voice that kept warning me of near separation and coming grief.
jane_eyre_22_f000125|When tea was over and Missis Fairfax had taken her knitting, and I had assumed a low seat near her, and Adele, kneeling on the carpet, had nestled close up to me,|When tea was over and Missis Fairfax had taken her knitting, and I had assumed a low seat near her, and Adele, kneeling on the carpet, had nestled close up to me,
jane_eyre_22_f000126|and a sense of mutual affection seemed to surround us with a ring of golden peace, I uttered a silent prayer that we might not be parted far or soon;|and a sense of mutual affection seemed to surround us with a ring of golden peace, I uttered a silent prayer that we might not be parted far or soon;
jane_eyre_22_f000127|but when, as we thus sat, Mister|but when, as we thus sat, Mister
jane_eyre_22_f000128|Rochester entered, unannounced, and looking at us, seemed to take pleasure in the spectacle of a group so amicable|Rochester entered, unannounced, and looking at us, seemed to take pleasure in the spectacle of a group so amicable
jane_eyre_22_f000129|when he said he supposed the old lady was all right now that she had got her adopted daughter back again,|when he said he supposed the old lady was all right now that she had got her adopted daughter back again,
jane_eyre_22_f000130|and added that he saw Adele was prete a croquer sa petite maman Anglaise - I half ventured to hope that he would,|and added that he saw Adele was prete a croquer sa petite maman Anglaise - I half ventured to hope that he would,
jane_eyre_22_f000131|even after his marriage, keep us together somewhere under the shelter of his protection,|even after his marriage, keep us together somewhere under the shelter of his protection,
jane_eyre_22_f000132|and not quite exiled from the sunshine of his presence.|and not quite exiled from the sunshine of his presence.
jane_eyre_22_f000133|A fortnight of dubious calm succeeded my return to Thornfield Hall.|A fortnight of dubious calm succeeded my return to Thornfield Hall.
jane_eyre_22_f000134|Nothing was said of the master's marriage, and I saw no preparation going on for such an event.|Nothing was said of the master's marriage, and I saw no preparation going on for such an event.
jane_eyre_22_f000135|Almost every day I asked Missis Fairfax if she had yet heard anything decided: her answer was always in the negative.|Almost every day I asked Missis Fairfax if she had yet heard anything decided: her answer was always in the negative.
jane_eyre_22_f000136|Once she said she had actually put the question to Mister Rochester as to when he was going to bring his bride home;|Once she said she had actually put the question to Mister Rochester as to when he was going to bring his bride home;
jane_eyre_22_f000137|but he had answered her only by a joke and one of his queer looks,|but he had answered her only by a joke and one of his queer looks,
jane_eyre_22_f000138|and she could not tell what to make of him.|and she could not tell what to make of him.
jane_eyre_22_f000139|One thing specially surprised me, and that was, there were no journeyings backward and forward, no visits to Ingram Park:|One thing specially surprised me, and that was, there were no journeyings backward and forward, no visits to Ingram Park:
jane_eyre_22_f000140|to be sure it was twenty miles off, on the borders of another county;|to be sure it was twenty miles off, on the borders of another county;
jane_eyre_22_f000141|but what was that distance to an ardent lover?|but what was that distance to an ardent lover?
jane_eyre_22_f000142|To so practised and indefatigable a horseman as Mister|To so practised and indefatigable a horseman as Mister
jane_eyre_22_f000143|Rochester, it would be but a morning's ride. I began to cherish hopes I had no right to conceive: that the match was broken off;|Rochester, it would be but a morning's ride. I began to cherish hopes I had no right to conceive: that the match was broken off;
jane_eyre_22_f000144|that rumour had been mistaken; that one or both parties had changed their minds.|that rumour had been mistaken; that one or both parties had changed their minds.
jane_eyre_22_f000145|I used to look at my master's face to see if it were sad or fierce; but I could not remember the time when it had been so uniformly clear of clouds or evil feelings.|I used to look at my master's face to see if it were sad or fierce; but I could not remember the time when it had been so uniformly clear of clouds or evil feelings.
jane_eyre_22_f000146|If, in the moments I and my pupil spent with him, I lacked spirits and sank into inevitable dejection, he became even gay.|If, in the moments I and my pupil spent with him, I lacked spirits and sank into inevitable dejection, he became even gay.
jane_eyre_22_f000147|Never had he called me more frequently to his presence; never been kinder to me when there - and, alas! never had I loved him so well.|Never had he called me more frequently to his presence; never been kinder to me when there - and, alas! never had I loved him so well.
jane_eyre_22_f000148|End of chapter 22.|End of chapter twenty-two.
jane_eyre_23_f000001|Chapter 23 of Jane eyre. This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|Chapter twenty-three of Jane eyre. This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.
jane_eyre_23_f000002|Recording by Elisabeth Klett.|Recording by Elisabeth Klett.
jane_eyre_23_f000003|Jane eyre by Charlotte Bronte. Chapter 23.|Jane eyre by Charlotte Bronte. Chapter twenty-three.
jane_eyre_23_f000004|A splendid Midsummer shone over England: skies so pure, suns so radiant as were then seen in long succession, seldom favour even singly, our wave- girt land.|A splendid Midsummer shone over England: skies so pure, suns so radiant as were then seen in long succession, seldom favour even singly, our wave- girt land.
jane_eyre_23_f000005|It was as if a band of Italian days had come from the South, like a flock of glorious passenger birds, and lighted to rest them on the cliffs of Albion.|It was as if a band of Italian days had come from the South, like a flock of glorious passenger birds, and lighted to rest them on the cliffs of Albion.
jane_eyre_23_f000006|The hay was all got in; the fields round Thornfield were green and shorn; the roads white and baked; the trees were in their dark prime; hedge and wood,|The hay was all got in; the fields round Thornfield were green and shorn; the roads white and baked; the trees were in their dark prime; hedge and wood,
jane_eyre_23_f000007|full-leaved and deeply tinted, contrasted well with the sunny hue of the cleared meadows between.|full-leaved and deeply tinted, contrasted well with the sunny hue of the cleared meadows between.
jane_eyre_23_f000008|On Midsummer-eve, Adele, weary with gathering wild strawberries in Hay Lane half the day, had gone to bed with the sun.|On Midsummer-eve, Adele, weary with gathering wild strawberries in Hay Lane half the day, had gone to bed with the sun.
jane_eyre_23_f000009|I watched her drop asleep, and when I left her, I sought the garden.|I watched her drop asleep, and when I left her, I sought the garden.
jane_eyre_23_f000010|It was now the sweetest hour of the twenty-four: - Day its fervid fires had wasted, and dew fell cool on panting plain and scorched summit.|It was now the sweetest hour of the twenty-four: - Day its fervid fires had wasted, and dew fell cool on panting plain and scorched summit.
jane_eyre_23_f000011|Where the sun had gone down in simple state - pure of the pomp of clouds - spread a solemn purple, burning with the light of red jewel and furnace flame at one point,|Where the sun had gone down in simple state - pure of the pomp of clouds - spread a solemn purple, burning with the light of red jewel and furnace flame at one point,
jane_eyre_23_f000012|on one hill-peak, and extending high and wide, soft and still softer, over half heaven.|on one hill-peak, and extending high and wide, soft and still softer, over half heaven.
jane_eyre_23_f000013|The east had its own charm or fine deep blue, and its own modest gem, a casino and solitary star: soon it would boast the moon; but she was yet beneath the horizon.|The east had its own charm or fine deep blue, and its own modest gem, a casino and solitary star: soon it would boast the moon; but she was yet beneath the horizon.
jane_eyre_23_f000014|I walked a while on the pavement; but a subtle, well-known scent - that of a cigar - stole from some window;|I walked a while on the pavement; but a subtle, well-known scent - that of a cigar - stole from some window;
jane_eyre_23_f000015|I saw the library casement open a handbreadth; I knew I might be watched thence; so I went apart into the orchard.|I saw the library casement open a handbreadth; I knew I might be watched thence; so I went apart into the orchard.
jane_eyre_23_f000016|No nook in the grounds more sheltered and more Eden-like;|No nook in the grounds more sheltered and more Eden-like;
jane_eyre_23_f000017|it was full of trees, it bloomed with flowers: a very high wall shut it out from the court, on one side; on the other, a beech avenue screened it from the lawn.|it was full of trees, it bloomed with flowers: a very high wall shut it out from the court, on one side; on the other, a beech avenue screened it from the lawn.
jane_eyre_23_f000018|At the bottom was a sunk fence; its sole separation from lonely fields:|At the bottom was a sunk fence; its sole separation from lonely fields:
jane_eyre_23_f000019|a winding walk, bordered with laurels and terminating in a giant horse-chestnut, circled at the base by a seat, led down to the fence.|a winding walk, bordered with laurels and terminating in a giant horse-chestnut, circled at the base by a seat, led down to the fence.
jane_eyre_23_f000020|Here one could wander unseen. While such honey-dew fell, such silence reigned, such gloaming gathered, I felt as if I could haunt such shade for ever;|Here one could wander unseen. While such honey-dew fell, such silence reigned, such gloaming gathered, I felt as if I could haunt such shade for ever;
jane_eyre_23_f000021|but in threading the flower and fruit parterres at the upper part of the enclosure, enticed there by the light the now rising moon cast on this more open quarter,|but in threading the flower and fruit parterres at the upper part of the enclosure, enticed there by the light the now rising moon cast on this more open quarter,
jane_eyre_23_f000022|my step is stayed - not by sound, not by sight, but once more by a warning fragrance.|my step is stayed - not by sound, not by sight, but once more by a warning fragrance.
jane_eyre_23_f000023|Sweet-briar and southernwood, jasmine, pink, and rose have long been yielding their evening sacrifice of incense: this new scent is neither of shrub nor flower;|Sweet-briar and southernwood, jasmine, pink, and rose have long been yielding their evening sacrifice of incense: this new scent is neither of shrub nor flower;
jane_eyre_23_f000024|it is - I know it well - it is Mister Rochester's cigar.|it is - I know it well - it is Mister Rochester's cigar.
jane_eyre_23_f000025|I look round and I listen. I see trees laden with ripening fruit.|I look round and I listen. I see trees laden with ripening fruit.
jane_eyre_23_f000026|I hear a nightingale warbling in a wood half a mile off; no moving form is visible, no coming step audible; but that perfume increases: I must flee.|I hear a nightingale warbling in a wood half a mile off; no moving form is visible, no coming step audible; but that perfume increases: I must flee.
jane_eyre_23_f000027|I make for the wicket leading to the shrubbery, and I see Mister Rochester entering.|I make for the wicket leading to the shrubbery, and I see Mister Rochester entering.
jane_eyre_23_f000028|I step aside into the ivy recess; he will not stay long: he will soon return whence he came, and if I sit still he will never see me.|I step aside into the ivy recess; he will not stay long: he will soon return whence he came, and if I sit still he will never see me.
jane_eyre_23_f000029|But no - eventide is as pleasant to him as to me, and this antique garden as attractive; and he strolls on, now lifting the gooseberry-tree branches to look at the fruit,|But no - eventide is as pleasant to him as to me, and this antique garden as attractive; and he strolls on, now lifting the gooseberry-tree branches to look at the fruit,
jane_eyre_23_f000030|large as plums, with which they are laden;|large as plums, with which they are laden;
jane_eyre_23_f000031|now taking a ripe cherry from the wall; now stooping towards a knot of flowers, either to inhale their fragrance or to admire the dew-beads on their petals.|now taking a ripe cherry from the wall; now stooping towards a knot of flowers, either to inhale their fragrance or to admire the dew-beads on their petals.
jane_eyre_23_f000032|A great moth goes humming by me; it alights on a plant at Mister Rochester's foot: he sees it, and bends to examine it.|A great moth goes humming by me; it alights on a plant at Mister Rochester's foot: he sees it, and bends to examine it.
jane_eyre_23_f000033|Now, he has his back towards me, thought I, and he is occupied too;|Now, he has his back towards me, thought I, and he is occupied too;
jane_eyre_23_f000034|perhaps, if I walk softly, I can slip away unnoticed.|perhaps, if I walk softly, I can slip away unnoticed.
jane_eyre_23_f000035|I trode on an edging of turf that the crackle of the pebbly gravel might not betray me: he was standing among the beds at a yard or two distant from where I had to pass;|I trode on an edging of turf that the crackle of the pebbly gravel might not betray me: he was standing among the beds at a yard or two distant from where I had to pass;
jane_eyre_23_f000036|the moth apparently engaged him.|the moth apparently engaged him.
jane_eyre_23_f000037|I shall get by very well, I meditated. As I crossed his shadow, thrown long over the garden by the moon, not yet risen high, he said quietly,|I shall get by very well, I meditated. As I crossed his shadow, thrown long over the garden by the moon, not yet risen high, he said quietly,
jane_eyre_23_f000038|without turning - Jane, come and look at this fellow.|without turning - Jane, come and look at this fellow.
jane_eyre_23_f000039|I had made no noise: he had not eyes behind - could his shadow feel? I started at first, and then I approached him.|I had made no noise: he had not eyes behind - could his shadow feel? I started at first, and then I approached him.
jane_eyre_23_f000040|Look at his wings, said he, he reminds me rather of a West Indian insect; one does not often see so large and gay a night-rover in England;|Look at his wings, said he, he reminds me rather of a West Indian insect; one does not often see so large and gay a night-rover in England;
jane_eyre_23_f000041|there! he is flown.|there! he is flown.
jane_eyre_23_f000042|The moth roamed away. I was sheepishly retreating also; but Mister|The moth roamed away. I was sheepishly retreating also; but Mister
jane_eyre_23_f000043|Rochester followed me, and when we reached the wicket, he said - Turn back: on so lovely a night it is a shame to sit in the house;|Rochester followed me, and when we reached the wicket, he said - Turn back: on so lovely a night it is a shame to sit in the house;
jane_eyre_23_f000044|and surely no one can wish to go to bed while sunset is thus at meeting with moonrise.|and surely no one can wish to go to bed while sunset is thus at meeting with moonrise.
jane_eyre_23_f000045|It is one of my faults, that though my tongue is sometimes prompt enough at an answer, there are times when it sadly fails me in framing an excuse;|It is one of my faults, that though my tongue is sometimes prompt enough at an answer, there are times when it sadly fails me in framing an excuse;
jane_eyre_23_f000046|and always the lapse occurs at some crisis, when a facile word or plausible pretext is specially wanted to get me out of painful embarrassment.|and always the lapse occurs at some crisis, when a facile word or plausible pretext is specially wanted to get me out of painful embarrassment.
jane_eyre_23_f000047|I did not like to walk at this hour alone with Mister|I did not like to walk at this hour alone with Mister
jane_eyre_23_f000048|Rochester in the shadowy orchard; but I could not find a reason to allege for leaving him.|Rochester in the shadowy orchard; but I could not find a reason to allege for leaving him.
jane_eyre_23_f000049|I followed with lagging step, and thoughts busily bent on discovering a means of extrication;|I followed with lagging step, and thoughts busily bent on discovering a means of extrication;
jane_eyre_23_f000050|but he himself looked so composed and so grave also, I became ashamed of feeling any confusion: the evil - if evil existent or prospective there was - seemed to lie with me only;|but he himself looked so composed and so grave also, I became ashamed of feeling any confusion: the evil - if evil existent or prospective there was - seemed to lie with me only;
jane_eyre_23_f000051|his mind was unconscious and quiet.|his mind was unconscious and quiet.
jane_eyre_23_f000052|Jane, he recommenced, as we entered the laurel walk, and slowly strayed down in the direction of the sunk fence and the horse-chestnut,|Jane, he recommenced, as we entered the laurel walk, and slowly strayed down in the direction of the sunk fence and the horse-chestnut,
jane_eyre_23_f000053|Thornfield is a pleasant place in summer, is it not?|Thornfield is a pleasant place in summer, is it not?
jane_eyre_23_f000055|You must have become in some degree attached to the house, - you, who have an eye for natural beauties, and a good deal of the organ of Adhesiveness?|You must have become in some degree attached to the house, - you, who have an eye for natural beauties, and a good deal of the organ of Adhesiveness?
jane_eyre_23_f000056|I am attached to it, indeed.|I am attached to it, indeed.
jane_eyre_23_f000057|And though I don't comprehend how it is, I perceive you have acquired a degree of regard for that foolish little child Adele, too; and even for simple dame Fairfax?|And though I don't comprehend how it is, I perceive you have acquired a degree of regard for that foolish little child Adele, too; and even for simple dame Fairfax?
jane_eyre_23_f000058|Yes, sir; in different ways, I have an affection for both.|Yes, sir; in different ways, I have an affection for both.
jane_eyre_23_f000059|And would be sorry to part with them?|And would be sorry to part with them?
jane_eyre_23_f000061|Pity! he said, and sighed and paused. It is always the way of events in this life, he continued presently: no sooner have you got settled in a pleasant resting-place,|Pity! he said, and sighed and paused. It is always the way of events in this life, he continued presently: no sooner have you got settled in a pleasant resting-place,
jane_eyre_23_f000062|than a voice calls out to you to rise and move on, for the hour of repose is expired.|than a voice calls out to you to rise and move on, for the hour of repose is expired.
jane_eyre_23_f000063|Must I move on, sir? I asked. Must I leave Thornfield?|Must I move on, sir? I asked. Must I leave Thornfield?
jane_eyre_23_f000064|I believe you must, Jane. I am sorry, Janet, but I believe indeed you must.|I believe you must, Jane. I am sorry, Janet, but I believe indeed you must.
jane_eyre_23_f000065|This was a blow: but I did not let it prostrate me.|This was a blow: but I did not let it prostrate me.
jane_eyre_23_f000066|Well, sir, I shall be ready when the order to march comes.|Well, sir, I shall be ready when the order to march comes.
jane_eyre_23_f000067|It is come now - I must give it to-night.|It is come now - I must give it to-night.
jane_eyre_23_f000068|Then you are going to be married, sir?|Then you are going to be married, sir?
jane_eyre_23_f000069|Ex-act-ly - pre-cise-ly: with your usual acuteness, you have hit the nail straight on the head.|Ex-act-ly - pre-cise-ly: with your usual acuteness, you have hit the nail straight on the head.
jane_eyre_23_f000071|Very soon, my - that is, Miss Eyre: and you'll remember, Jane, the first time I, or Rumour,|Very soon, my - that is, Miss Eyre: and you'll remember, Jane, the first time I, or Rumour,
jane_eyre_23_f000072|plainly intimated to you that it was my intention to put my old bachelor's neck into the sacred noose,|plainly intimated to you that it was my intention to put my old bachelor's neck into the sacred noose,
jane_eyre_23_f000073|to enter into the holy estate of matrimony - to take Miss Ingram to my bosom, in short she's an extensive armful:|to enter into the holy estate of matrimony - to take Miss Ingram to my bosom, in short she's an extensive armful:
jane_eyre_23_f000074|but that's not to the point - one can't have too much of such a very excellent thing as my beautiful Blanche: well, as I was saying - listen to me, Jane!|but that's not to the point - one can't have too much of such a very excellent thing as my beautiful Blanche: well, as I was saying - listen to me, Jane!
jane_eyre_23_f000075|You're not turning your head to look after more moths, are you? That was only a lady-clock, child, flying away home.|You're not turning your head to look after more moths, are you? That was only a lady-clock, child, flying away home.
jane_eyre_23_f000076|I wish to remind you that it was you who first said to me, with that discretion I respect in you - with that foresight,|I wish to remind you that it was you who first said to me, with that discretion I respect in you - with that foresight,
jane_eyre_23_f000077|prudence, and humility which befit your responsible and dependent position - that in case I married Miss Ingram,|prudence, and humility which befit your responsible and dependent position - that in case I married Miss Ingram,
jane_eyre_23_f000078|both you and little Adele had better trot forthwith.|both you and little Adele had better trot forthwith.
jane_eyre_23_f000079|I pass over the sort of slur conveyed in this suggestion on the character of my beloved;|I pass over the sort of slur conveyed in this suggestion on the character of my beloved;
jane_eyre_23_f000080|indeed, when you are far away, Janet, I'll try to forget it: I shall notice only its wisdom; which is such that I have made it my law of action.|indeed, when you are far away, Janet, I'll try to forget it: I shall notice only its wisdom; which is such that I have made it my law of action.
jane_eyre_23_f000081|Adele must go to school; and you, Miss Eyre, must get a new situation.|Adele must go to school; and you, Miss Eyre, must get a new situation.
jane_eyre_23_f000082|Yes, sir, I will advertise immediately: and meantime, I suppose - I was going to say, I suppose I may stay here, till I find another shelter to betake myself to:|Yes, sir, I will advertise immediately: and meantime, I suppose - I was going to say, I suppose I may stay here, till I find another shelter to betake myself to:
jane_eyre_23_f000083|but I stopped, feeling it would not do to risk a long sentence, for my voice was not quite under command.|but I stopped, feeling it would not do to risk a long sentence, for my voice was not quite under command.
jane_eyre_23_f000084|In about a month I hope to be a bridegroom, continued Mister Rochester;|In about a month I hope to be a bridegroom, continued Mister Rochester;
jane_eyre_23_f000085|and in the interim, I shall myself look out for employment and an asylum for you.|and in the interim, I shall myself look out for employment and an asylum for you.
jane_eyre_23_f000086|Thank you, sir; I am sorry to give - Oh, no need to apologise!|Thank you, sir; I am sorry to give - Oh, no need to apologise!
jane_eyre_23_f000087|I consider that when a dependent does her duty as well as you have done yours, she has a sort of claim upon her employer for any little assistance he can conveniently render her;|I consider that when a dependent does her duty as well as you have done yours, she has a sort of claim upon her employer for any little assistance he can conveniently render her;
jane_eyre_23_f000088|indeed I have already, through my future mother-in-law, heard of a place that I think will suit:|indeed I have already, through my future mother-in-law, heard of a place that I think will suit:
jane_eyre_23_f000089|it is to undertake the education of the five daughters of Missis Dionysius O'Gall of Bitternutt Lodge, Connaught, Ireland.|it is to undertake the education of the five daughters of Missis Dionysius O'Gall of Bitternutt Lodge, Connaught, Ireland.
jane_eyre_23_f000090|You'll like Ireland, I think: they're such warm-hearted people there, they say.|You'll like Ireland, I think: they're such warm-hearted people there, they say.
jane_eyre_23_f000091|It is a long way off, sir.|It is a long way off, sir.
jane_eyre_23_f000092|No matter - a girl of your sense will not object to the voyage or the distance.|No matter - a girl of your sense will not object to the voyage or the distance.
jane_eyre_23_f000093|Not the voyage, but the distance: and then the sea is a barrier - From what, Jane?|Not the voyage, but the distance: and then the sea is a barrier - From what, Jane?
jane_eyre_23_f000094|From England and from Thornfield: and - Well?|From England and from Thornfield: and - Well?
jane_eyre_23_f000095|From you, sir.|From you, sir.
jane_eyre_23_f000096|I said this almost involuntarily, and, with as little sanction of free will, my tears gushed out.|I said this almost involuntarily, and, with as little sanction of free will, my tears gushed out.
jane_eyre_23_f000097|I did not cry so as to be heard, however; I avoided sobbing.|I did not cry so as to be heard, however; I avoided sobbing.
jane_eyre_23_f000098|The thought of Missis O'Gall and Bitternutt Lodge struck cold to my heart; and colder the thought of all the brine and foam, destined, as it seemed,|The thought of Missis O'Gall and Bitternutt Lodge struck cold to my heart; and colder the thought of all the brine and foam, destined, as it seemed,
jane_eyre_23_f000099|to rush between me and the master at whose side I now walked, and coldest the remembrance of the wider ocean - wealth,|to rush between me and the master at whose side I now walked, and coldest the remembrance of the wider ocean - wealth,
jane_eyre_23_f000100|caste, custom intervened between me and what I naturally and inevitably loved.|caste, custom intervened between me and what I naturally and inevitably loved.
jane_eyre_23_f000101|It is a long way, I again said.|It is a long way, I again said.
jane_eyre_23_f000102|It is, to be sure; and when you get to Bitternutt Lodge, Connaught, Ireland, I shall never see you again, Jane: that's morally certain.|It is, to be sure; and when you get to Bitternutt Lodge, Connaught, Ireland, I shall never see you again, Jane: that's morally certain.
jane_eyre_23_f000103|I never go over to Ireland, not having myself much of a fancy for the country. We have been good friends, Jane; have we not?|I never go over to Ireland, not having myself much of a fancy for the country. We have been good friends, Jane; have we not?
jane_eyre_23_f000105|And when friends are on the eve of separation, they like to spend the little time that remains to them close to each other.|And when friends are on the eve of separation, they like to spend the little time that remains to them close to each other.
jane_eyre_23_f000106|Come! we'll talk over the voyage and the parting quietly half-an-hour or so, while the stars enter into their shining life up in heaven yonder:|Come! we'll talk over the voyage and the parting quietly half-an-hour or so, while the stars enter into their shining life up in heaven yonder:
jane_eyre_23_f000107|here is the chestnut tree: here is the bench at its old roots.|here is the chestnut tree: here is the bench at its old roots.
jane_eyre_23_f000108|Come, we will sit there in peace to-night, though we should never more be destined to sit there together. He seated me and himself.|Come, we will sit there in peace to-night, though we should never more be destined to sit there together. He seated me and himself.
jane_eyre_23_f000109|It is a long way to Ireland, Janet, and I am sorry to send my little friend on such weary travels: but if I can't do better, how is it to be helped?|It is a long way to Ireland, Janet, and I am sorry to send my little friend on such weary travels: but if I can't do better, how is it to be helped?
jane_eyre_23_f000110|Are you anything akin to me, do you think, Jane?|Are you anything akin to me, do you think, Jane?
jane_eyre_23_f000111|I could risk no sort of answer by this time: my heart was still.|I could risk no sort of answer by this time: my heart was still.
jane_eyre_23_f000112|Because, he said, I sometimes have a queer feeling with regard to you - especially when you are near me, as now: it is as if I had a string somewhere under my left ribs,|Because, he said, I sometimes have a queer feeling with regard to you - especially when you are near me, as now: it is as if I had a string somewhere under my left ribs,
jane_eyre_23_f000113|tightly and inextricably knotted to a similar string situated in the corresponding quarter of your little frame.|tightly and inextricably knotted to a similar string situated in the corresponding quarter of your little frame.
